"Rk","Player","Nation","Pos","Squad","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G_plus_A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG_plus_xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per_90","Ast_Per_90","G_plus_A_Per_90","G_minus_PK_Per_90","G_plus_A_minus_PK_Per_90","xG_Per_90","xAG_Per_90","xG_plus_xAG_Per_90","npxG_Per_90","npxG_plus_xAG_Per_90","Market_Value_Euro","Year"
204,"Ben Godfrey","eng ENG","DF","Everton",25,1998,15,13,1120,12.4,0,0,0,0,0,0,2,0,1.7,1.7,0.3,2,11,43,26,0,0,0,0,0,0.14,0.02,0.16,0.14,0.16,1e+07,2024
205,"André Gomes","pt POR","MF,FW","Everton",30,1993,12,3,508,5.6,1,0,1,1,0,0,4,0,0.3,0.3,0.4,0.7,8,36,29,0.18,0,0.18,0.18,0.18,0.05,0.07,0.13,0.05,0.13,1e+07,2024
206,"João Gomes","br BRA","MF","Wolves",22,2001,34,32,2649,29.4,2,1,3,2,0,0,11,0,1.7,1.7,1.1,2.8,28,101,44,0.07,0.03,0.1,0.07,0.1,0.06,0.04,0.1,0.06,0.1,3.5e+07,2024
208,"Joe Gomez","eng ENG","DF","Liverpool",26,1997,32,17,1786,19.8,0,1,1,0,0,0,5,0,0.8,0.8,1.3,2.1,44,100,105,0,0.05,0.05,0,0.05,0.04,0.07,0.1,0.04,0.1,2.8e+07,2024
209,"Sergio Gómez","es ESP","FW,MF","Manchester City",22,2000,6,0,53,0.6,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,4,2,4,0,1.7,1.7,0,1.7,0.41,0.31,0.73,0.41,0.73,1e+07,2024
211,"Anthony Gordon","eng ENG","FW","Newcastle Utd",22,2001,35,34,2890,32.1,11,10,21,10,1,1,12,1,10.2,9.4,8,17.4,138,101,232,0.34,0.31,0.65,0.31,0.62,0.32,0.25,0.57,0.29,0.54,6e+07,2024
212,"Kaide Gordon","eng ENG","FW","Liverpool",18,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1200000,2024
213,"Daniel Gore","eng ENG","MF","Manchester Utd",18,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+05,2024
214,"Ryan Gravenberch","nl NED","MF","Liverpool",21,2002,26,12,1121,12.5,1,0,1,1,0,0,0,0,2,2,0.9,2.9,39,78,71,0.08,0,0.08,0.08,0.08,0.16,0.07,0.23,0.16,0.23,3.5e+07,2024
216,"Jack Grealish","eng ENG","FW,MF","Manchester City",27,1995,20,10,1009,11.2,3,1,4,3,0,0,6,0,2.1,2.1,2.5,4.6,87,50,146,0.27,0.09,0.36,0.27,0.36,0.19,0.22,0.41,0.19,0.41,6e+07,2024
217,"Pascal Groß","de GER","MF,DF","Brighton",32,1991,36,34,3114,34.6,4,10,14,3,1,1,6,0,6.5,5.7,8.1,13.8,83,302,180,0.12,0.29,0.4,0.09,0.38,0.19,0.24,0.42,0.16,0.4,8e+06,2024
218,"Marc Guéhi","eng ENG","DF","Crystal Palace",23,2000,25,23,2021,22.5,0,1,1,0,0,0,2,0,0.6,0.6,0.6,1.2,15,67,7,0,0.04,0.04,0,0.04,0.03,0.03,0.05,0.03,0.05,3.8e+07,2024
219,"Bruno Guimarães","br BRA","MF","Newcastle Utd",25,1997,37,37,3263,36.3,7,8,15,7,0,0,9,0,4.8,4.8,6.4,11.2,65,283,73,0.19,0.22,0.41,0.19,0.41,0.13,0.18,0.31,0.13,0.31,8.5e+07,2024
220,"Malo Gusto","fr FRA","DF","Chelsea",20,2003,27,19,1751,19.5,0,6,6,0,0,0,7,1,0.9,0.9,4.3,5.2,78,86,135,0,0.31,0.31,0,0.31,0.05,0.22,0.27,0.05,0.27,3.5e+07,2024
222,"Erling Haaland","no NOR","FW","Manchester City",23,2000,31,29,2552,28.4,27,5,32,20,7,8,1,0,29.2,22.9,4.3,27.2,35,26,126,0.95,0.18,1.13,0.71,0.88,1.03,0.15,1.18,0.81,0.96,1.8e+08,2024
223,"Antwoine Hackford","eng ENG","FW","Sheffield Utd",19,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,2024
224,"Lewis Hall","eng ENG","DF","Newcastle Utd",18,2004,18,8,781,8.7,1,0,1,1,0,0,2,0,0.3,0.3,0.3,0.6,19,46,27,0.12,0,0.12,0.12,0.12,0.04,0.03,0.07,0.04,0.07,1.8e+07,2024
225,"Gustavo Hamer","nl NED","MF","Sheffield Utd",26,1997,36,34,2910,32.3,4,6,10,4,0,0,9,0,3,3,6.1,9.1,36,135,86,0.12,0.19,0.31,0.12,0.31,0.09,0.19,0.28,0.09,0.28,1.5e+07,2024
226,"Luke Harris","wls WAL","MF","Fulham",18,2005,1,0,75,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0,1,0,0,0,0,0,0,0.33,0,0.33,0.33,0.33,1e+06,2024
227,"Jack Harrison","eng ENG","MF,FW","Everton",26,1996,29,25,2214,24.6,3,3,6,3,0,0,1,0,3.6,3.6,3.4,7,65,62,135,0.12,0.12,0.24,0.12,0.24,0.14,0.14,0.28,0.14,0.28,1.8e+07,2024
228,"Daiki Hashioka","jp JPN","DF","Luton Town",24,1999,10,6,595,6.6,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,3,21,16,0,0,0,0,0,0.02,0.1,0.12,0.02,0.12,2e+06,2024
229,"Kai Havertz","de GER","MF,FW","Arsenal",24,1999,37,30,2634,29.3,13,7,20,12,1,1,11,0,12.3,11.6,4.4,15.9,55,99,191,0.44,0.24,0.68,0.41,0.65,0.42,0.15,0.57,0.39,0.54,7e+07,2024
230,"Jan Paul van Hecke","nl NED","DF","Brighton",23,2000,28,26,2369,26.3,0,0,0,0,0,0,4,0,1.2,1.2,0.9,2.1,25,147,7,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,1.8e+07,2024
232,"Dean Henderson","eng ENG","GK","Crystal Palace",26,1997,18,18,1620,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,2024
232,"Dean Henderson","eng ENG","GK","Crystal Palace",26,1997,18,18,1620,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,2024
233,"Rico Henry","eng ENG","DF","Brentford",26,1997,5,5,401,4.5,0,1,1,0,0,0,1,0,0.1,0.1,1,1.1,13,20,12,0,0.22,0.22,0,0.22,0.02,0.22,0.24,0.02,0.24,2e+07,2024
235,"Aaron Hickey","sct SCO","DF","Brentford",21,2002,9,9,713,7.9,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.3,9,21,13,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,2.8e+07,2024
236,"James Hill","eng ENG","DF","Bournemouth",21,2002,5,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2e+06,2024
237,"Jack Hinshelwood","eng ENG","DF","Brighton",18,2005,12,8,869,9.7,3,0,3,3,0,0,1,0,1.9,1.9,0.7,2.5,16,19,38,0.31,0,0.31,0.31,0.31,0.19,0.07,0.26,0.19,0.26,1.6e+07,2024
238,"Mason Holgate","eng ENG","DF","Sheffield Utd",26,1996,10,9,710,7.9,0,0,0,0,0,0,3,1,0.6,0.6,0.4,1.1,0,13,0,0,0,0,0,0,0.08,0.05,0.13,0.08,0.13,5e+06,2024
238,"Mason Holgate","eng ENG","DF","Sheffield Utd",26,1996,10,9,710,7.9,0,0,0,0,0,0,3,1,0.6,0.6,0.4,1.1,0,13,0,0,0,0,0,0,0.08,0.05,0.13,0.08,0.13,5e+06,2024
239,"Callum Hudson-Odoi","eng ENG","FW,MF","Nott'ham Forest",22,2000,29,20,1854,20.6,8,1,9,8,0,0,0,0,2.7,2.7,2.8,5.5,111,58,171,0.39,0.05,0.44,0.39,0.44,0.13,0.14,0.27,0.13,0.27,1.8e+07,2024
240,"Will Hughes","eng ENG","MF","Crystal Palace",28,1995,30,23,1891,21,0,1,1,0,0,0,6,0,0.3,0.3,1.1,1.5,14,76,17,0,0.05,0.05,0,0.05,0.02,0.05,0.07,0.02,0.07,9e+06,2024
242,"Rasmus Højlund","dk DEN","FW","Manchester Utd",20,2003,30,25,2158,24,10,2,12,10,0,0,2,0,7.6,7.6,1.6,9.2,36,33,111,0.42,0.08,0.5,0.42,0.5,0.32,0.07,0.38,0.32,0.38,6.5e+07,2024
243,"Igor","br BRA","DF","Brighton",25,1998,24,17,1637,18.2,0,0,0,0,0,0,4,0,0.3,0.3,0.7,1,30,107,12,0,0,0,0,0,0.02,0.04,0.05,0.02,0.05,1.7e+07,2024
244,"Danny Ings","eng ENG","FW","West Ham",31,1992,20,3,404,4.5,1,0,1,1,0,0,1,0,1.3,1.3,0.3,1.5,7,8,29,0.22,0,0.22,0.22,0.22,0.28,0.06,0.34,0.28,0.34,8e+06,2024
245,"Tim Iroegbunam","eng ENG","MF","Aston Villa",20,2003,9,1,164,1.8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4e+06,2024
246,"Alexander Isak","se SWE","FW","Newcastle Utd",23,1999,30,27,2255,25.1,21,2,23,16,5,6,1,0,20.3,15.6,3.7,19.3,68,71,129,0.84,0.08,0.92,0.64,0.72,0.81,0.15,0.96,0.62,0.77,7.5e+07,2024
247,"Alex Iwobi","ng NGA","MF","Everton",27,1996,2,2,140,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,4,8,0,0,0,0,0,0.21,0.14,0.35,0.21,0.35,2.5e+07,2024
247,"Alex Iwobi","ng NGA","MF","Everton",27,1996,2,2,140,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,4,8,0,0,0,0,0,0.21,0.14,0.35,0.21,0.35,2.5e+07,2024
248,"Alex Iwobi","ng NGA","FW,MF","Fulham",27,1996,30,25,2192,24.4,5,2,7,5,0,0,2,0,5.3,5.3,4.7,10,109,147,175,0.21,0.08,0.29,0.21,0.29,0.22,0.19,0.41,0.22,0.41,2.5e+07,2024
248,"Alex Iwobi","ng NGA","FW,MF","Fulham",27,1996,30,25,2192,24.4,5,2,7,5,0,0,2,0,5.3,5.3,4.7,10,109,147,175,0.21,0.08,0.29,0.21,0.29,0.22,0.19,0.41,0.22,0.41,2.5e+07,2024
249,"Nicolas Jackson","sn SEN","FW","Chelsea",22,2001,35,31,2799,31.1,14,5,19,14,0,0,10,0,18.6,18.6,4.3,22.9,70,67,200,0.45,0.16,0.61,0.45,0.61,0.6,0.14,0.74,0.6,0.74,3.5e+07,2024
250,"Reece James","eng ENG","DF","Chelsea",23,1999,10,5,419,4.7,0,2,2,0,0,0,2,2,0.3,0.3,1.7,2.1,19,21,35,0,0.43,0.43,0,0.43,0.07,0.37,0.44,0.07,0.44,4e+07,2024
251,"Vitaly Janelt","de GER","MF,DF","Brentford",25,1998,38,37,3054,33.9,1,3,4,1,0,0,8,0,1.8,1.8,4.8,6.5,25,123,81,0.03,0.09,0.12,0.03,0.12,0.05,0.14,0.19,0.05,0.19,2.2e+07,2024
252,"Daniel Jebbison","eng ENG","FW","Sheffield Utd",19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1e+06,2024
253,"Mathias Jensen","dk DEN","MF","Brentford",27,1996,32,27,2204,24.5,3,3,6,3,0,0,5,0,0.7,0.7,4,4.7,19,123,66,0.12,0.12,0.25,0.12,0.25,0.03,0.16,0.19,0.03,0.19,2.8e+07,2024
254,"Gabriel Jesus","br BRA","FW","Arsenal",26,1997,27,17,1478,16.4,4,5,9,4,0,0,6,0,6.3,6.3,3.8,10.1,38,42,155,0.24,0.3,0.55,0.24,0.55,0.39,0.23,0.62,0.39,0.62,6.5e+07,2024
255,"Raúl Jiménez","mx MEX","FW","Fulham",32,1991,24,18,1395,15.5,7,0,7,7,0,0,3,1,5.2,5.2,1.5,6.6,11,24,87,0.45,0,0.45,0.45,0.45,0.33,0.1,0.43,0.33,0.43,5e+06,2024
256,"João Pedro","br BRA","FW,MF","Brighton",21,2001,31,19,2045,22.7,9,3,12,5,4,5,2,0,11.9,7.9,3.8,11.7,83,92,205,0.4,0.13,0.53,0.22,0.35,0.53,0.17,0.69,0.35,0.51,4.5e+07,2024
257,"Joelinton","br BRA","MF,FW","Newcastle Utd",26,1996,20,15,1279,14.2,2,1,3,2,0,0,6,0,3.1,3.1,2.8,5.9,29,56,60,0.14,0.07,0.21,0.14,0.21,0.22,0.2,0.41,0.22,0.41,4e+07,2024
259,"Ben Johnson","eng ENG","DF,FW","West Ham",23,2000,14,4,544,6,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,17,22,33,0,0,0,0,0,0.03,0,0.03,0.03,0.03,8e+06,2024
260,"Brennan Johnson","wls WAL","FW","Tottenham",22,2001,32,23,2085,23.2,5,10,15,5,0,0,3,0,10.3,10.3,8.1,18.3,97,72,293,0.22,0.43,0.65,0.22,0.65,0.44,0.35,0.79,0.44,0.79,4.8e+07,2024
260,"Brennan Johnson","wls WAL","FW","Tottenham",22,2001,32,23,2085,23.2,5,10,15,5,0,0,3,0,10.3,10.3,8.1,18.3,97,72,293,0.22,0.43,0.65,0.22,0.65,0.44,0.35,0.79,0.44,0.79,4.8e+07,2024
261,"Brennan Johnson","wls WAL","FW,MF","Nott'ham Forest",22,2001,3,3,237,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,8,1,14,0,0,0,0,0,0.12,0.08,0.21,0.12,0.21,4.8e+07,2024
261,"Brennan Johnson","wls WAL","FW,MF","Nott'ham Forest",22,2001,3,3,237,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,8,1,14,0,0,0,0,0,0.12,0.08,0.21,0.12,0.21,4.8e+07,2024
263,"Sam Johnstone","eng ENG","GK","Crystal Palace",30,1993,20,20,1796,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+07,2024
264,"Curtis Jones","eng ENG","MF","Liverpool",22,2001,23,14,1167,13,1,1,2,1,0,0,3,1,2.6,2.6,0.7,3.3,31,74,88,0.08,0.08,0.15,0.08,0.15,0.2,0.05,0.25,0.2,0.25,3.5e+07,2024
265,"Jorginho","it ITA","MF","Arsenal",31,1991,24,10,921,10.2,0,2,2,0,0,0,1,0,0.1,0.1,1.4,1.5,8,101,8,0,0.2,0.2,0,0.2,0.01,0.13,0.14,0.01,0.14,1.2e+07,2024
266,"Diogo Jota","pt POR","FW","Liverpool",26,1996,21,14,1145,12.7,10,3,13,10,0,0,3,1,5.3,5.3,3.3,8.6,54,34,111,0.79,0.24,1.02,0.79,1.02,0.42,0.26,0.68,0.42,0.68,5e+07,2024
270,"Issa Kaboré","bf BFA","DF","Luton Town",22,2001,24,21,1729,19.2,0,2,2,0,0,0,7,0,0.2,0.2,2.1,2.3,60,54,85,0,0.1,0.1,0,0.1,0.01,0.11,0.12,0.01,0.12,1e+07,2024
270,"Issa Kaboré","bf BFA","DF","Luton Town",22,2001,24,21,1729,19.2,0,2,2,0,0,0,7,0,0.2,0.2,2.1,2.3,60,54,85,0,0.1,0.1,0,0.1,0.01,0.11,0.12,0.01,0.12,1e+07,2024
271,"Sasa Kalajdzic","at AUT","FW","Wolves",26,1997,11,1,166,1.8,2,0,2,2,0,0,0,0,1.1,1.1,1,2,1,5,9,1.08,0,1.08,1.08,1.08,0.57,0.52,1.09,0.57,1.09,5e+06,2024
272,"Boubacar Kamara","fr FRA","MF","Aston Villa",23,1999,20,20,1652,18.4,0,1,1,0,0,0,7,1,0.1,0.1,1.3,1.4,19,83,10,0,0.05,0.05,0,0.05,0.01,0.07,0.08,0.01,0.08,3.8e+07,2024
273,"Willy Kambwala","fr FRA","DF","Manchester Utd",18,2004,8,3,330,3.7,0,0,0,0,0,0,1,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,5e+06,2024
274,"Thomas Kaminski","be BEL","GK","Luton Town",30,1992,38,38,3405,37.8,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3e+06,2024
275,"Loris Karius","de GER","GK","Newcastle Utd",30,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,2024
276,"Michael Keane","eng ENG","DF","Everton",30,1993,9,4,439,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0,0.7,4,14,3,0.21,0,0.21,0.21,0.21,0.14,0,0.14,0.14,0.14,6e+06,2024
277,"Thilo Kehrer","de GER","DF,MF","West Ham",26,1996,4,0,22,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1e+07,2024
278,"Caoimhín Kelleher","ie IRL","GK","Liverpool",24,1998,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2e+07,2024
279,"Lloyd Kelly","eng ENG","DF","Bournemouth",24,1998,23,17,1559,17.3,0,1,1,0,0,0,2,0,0.3,0.3,1.2,1.6,15,56,28,0,0.06,0.06,0,0.06,0.02,0.07,0.09,0.02,0.09,1.8e+07,2024
280,"Omari Kellyman","eng ENG","FW","Aston Villa",17,2005,2,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,0,0,0,0,0,0,0,0.17,0,0.17,0.17,0.17,1e+06,2024
281,"Milos Kerkez","hu HUN","DF","Bournemouth",19,2003,28,22,1970,21.9,0,1,1,0,0,0,4,1,1.2,1.2,0.8,2,46,44,93,0,0.05,0.05,0,0.05,0.06,0.04,0.09,0.06,0.09,2e+07,2024
282,"Kaine Kesler-Hayden","eng ENG","MF,DF","Aston Villa",20,2002,3,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,2024
284,"Jakub Kiwior","pl POL","DF","Arsenal",23,2000,20,11,946,10.5,1,3,4,1,0,0,1,0,0.8,0.8,0.9,1.7,4,55,16,0.1,0.29,0.38,0.1,0.38,0.08,0.09,0.16,0.08,0.16,3e+07,2024
285,"Justin Kluivert","nl NED","MF,FW","Bournemouth",24,1999,32,26,1916,21.3,7,1,8,7,0,0,5,0,6.2,6.2,1.9,8.1,65,50,114,0.33,0.05,0.38,0.33,0.38,0.29,0.09,0.38,0.29,0.38,1.4e+07,2024
286,"Luca Koleosho","it ITA","MF,FW","Burnley",18,2004,15,13,974,10.8,1,1,2,1,0,0,0,0,2,2,1.3,3.3,53,19,82,0.09,0.09,0.18,0.09,0.18,0.18,0.12,0.3,0.18,0.3,7e+06,2024
287,"Ibrahima Konaté","fr FRA","DF","Liverpool",24,1999,22,17,1574,17.5,0,0,0,0,0,0,5,1,0.7,0.7,0.4,1.1,24,118,3,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,4.5e+07,2024
288,"Ezri Konsa","eng ENG","DF","Aston Villa",25,1997,35,35,3069,34.1,1,0,1,1,0,0,5,0,2.5,2.5,0.5,3,37,136,33,0.03,0,0.03,0.03,0.03,0.07,0.02,0.09,0.07,0.09,3.5e+07,2024
289,"Cheikhou Kouyaté","sn SEN","MF","Nott'ham Forest",33,1989,12,2,212,2.4,0,0,0,0,0,0,2,0,0.3,0.3,0,0.3,0,5,5,0,0,0,0,0,0.12,0.02,0.14,0.12,0.14,1e+06,2024
291,"Emil Krafth","se SWE","DF","Newcastle Utd",28,1994,17,8,913,10.1,0,0,0,0,0,0,2,0,0.2,0.2,1,1.2,12,29,33,0,0,0,0,0,0.02,0.1,0.12,0.02,0.12,2500000,2024
292,"Mohammed Kudus","gh GHA","FW,MF","West Ham",22,2000,33,27,2484,27.6,8,6,14,8,0,0,6,0,5.1,5.1,3.5,8.6,117,80,216,0.29,0.22,0.51,0.29,0.51,0.19,0.13,0.31,0.19,0.31,5e+07,2024
293,"Dejan Kulusevski","se SWE","FW,MF","Tottenham",23,2000,36,31,2762,30.7,8,3,11,8,0,0,7,0,4.7,4.7,7.7,12.4,151,144,388,0.26,0.1,0.36,0.26,0.36,0.15,0.25,0.4,0.15,0.4,5.5e+07,2024
294,"Adam Lallana","eng ENG","MF,FW","Brighton",35,1988,25,13,850,9.4,0,1,1,0,0,0,2,0,0.8,0.8,1.7,2.5,9,39,55,0,0.11,0.11,0,0.11,0.09,0.18,0.27,0.09,0.27,1e+06,2024
295,"Tariq Lamptey","gh GHA","DF,FW","Brighton",22,2000,19,10,914,10.2,0,3,3,0,0,0,3,0,0.4,0.4,1.2,1.7,39,17,64,0,0.3,0.3,0,0.3,0.04,0.12,0.16,0.04,0.16,1.2e+07,2024
296,"Aymeric Laporte","es ESP","DF","Manchester City",29,1994,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.27,0.27,0.27,2e+07,2024
297,"Yasser Larouci","dz ALG","DF","Sheffield Utd",22,2001,11,6,531,5.9,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,18,14,12,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,3e+06,2024
298,"Jamaal Lascelles","eng ENG","DF","Newcastle Utd",29,1993,16,13,1080,12,1,0,1,1,0,0,4,0,0.7,0.7,0.1,0.8,8,31,3,0.08,0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,7e+06,2024
299,"Roméo Lavia","be BEL","MF","Chelsea",19,2004,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5e+07,2024
300,"Mario Lemina","ga GAB","MF","Wolves",29,1993,35,34,2968,33,4,1,5,4,0,0,12,1,4.6,4.6,1.5,6.2,32,76,49,0.12,0.03,0.15,0.12,0.15,0.14,0.05,0.19,0.14,0.19,1e+07,2024
301,"Clément Lenglet","fr FRA","DF","Aston Villa",28,1995,14,14,1153,12.8,0,1,1,0,0,0,3,0,0.9,0.9,0.8,1.6,26,51,1,0,0.08,0.08,0,0.08,0.07,0.06,0.13,0.07,0.13,1e+07,2024
302,"Bernd Leno","de GER","GK","Fulham",31,1992,38,38,3420,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3e+07,2024
303,"Jefferson Lerma","co COL","MF,DF","Crystal Palace",28,1994,28,27,2400,26.7,1,1,2,1,0,0,8,0,2.7,2.7,2.2,4.8,14,106,51,0.04,0.04,0.07,0.04,0.07,0.1,0.08,0.18,0.1,0.18,2e+07,2024
304,"Rico Lewis","eng ENG","DF,MF","Manchester City",18,2004,16,8,809,9,2,0,2,2,0,0,1,0,0.6,0.6,1.1,1.8,21,33,46,0.22,0,0.22,0.22,0.22,0.07,0.12,0.19,0.07,0.19,3.8e+07,2024
305,"Keane Lewis-Potter","eng ENG","FW,DF","Brentford",22,2001,30,15,1441,16,3,1,4,3,0,0,0,0,6.3,6.3,1.7,8,56,32,135,0.19,0.06,0.25,0.19,0.25,0.39,0.11,0.5,0.39,0.5,1.5e+07,2024
306,"Victor Lindelöf","se SWE","DF","Manchester Utd",29,1994,19,14,1328,14.8,1,1,2,1,0,0,2,0,0.8,0.8,0.3,1.1,17,40,17,0.07,0.07,0.14,0.07,0.14,0.05,0.02,0.07,0.05,0.07,1.5e+07,2024
308,"Giovani Lo Celso","ar ARG","MF","Tottenham",27,1996,22,4,506,5.6,2,2,4,2,0,0,2,0,0.6,0.6,1.9,2.5,25,68,29,0.36,0.36,0.71,0.36,0.71,0.1,0.34,0.45,0.1,0.45,1.6e+07,2024
309,"Tom Lockyer","wls WAL","DF","Luton Town",28,1994,14,14,1169,13,1,1,2,1,0,0,4,0,1.1,1.1,0.6,1.7,6,37,2,0.08,0.08,0.15,0.08,0.15,0.08,0.05,0.13,0.08,0.13,2500000,2024
310,"Sean Longstaff","eng ENG","MF","Newcastle Utd",25,1997,35,30,2747,30.5,6,2,8,6,0,0,7,0,6.6,6.6,2.3,8.8,24,145,116,0.2,0.07,0.26,0.2,0.26,0.22,0.07,0.29,0.22,0.29,2.5e+07,2024
311,"Max Lowe","eng ENG","DF,MF","Sheffield Utd",26,1997,10,4,503,5.6,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.3,5,12,11,0,0,0,0,0,0.1,0.13,0.23,0.1,0.23,2500000,2024
312,"Douglas Luiz","br BRA","MF","Aston Villa",25,1998,35,35,2993,33.3,9,5,14,5,4,4,12,0,6.9,3.8,5.4,9.2,60,168,50,0.27,0.15,0.42,0.15,0.3,0.21,0.16,0.37,0.11,0.28,7e+07,2024
313,"Saša Lukić","rs SRB","MF","Fulham",26,1996,24,13,1122,12.5,1,0,1,1,0,0,3,0,1.6,1.6,0.8,2.4,12,43,27,0.08,0,0.08,0.08,0.08,0.13,0.06,0.19,0.13,0.19,1e+07,2024
314,"Ian Maatsen","nl NED","FW,MF","Chelsea",21,2002,12,1,209,2.3,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,9,8,15,0,0,0,0,0,0.35,0.04,0.39,0.35,0.39,4e+07,2024
315,"Alexis Mac Allister","ar ARG","MF","Liverpool",24,1998,33,31,2599,28.9,5,5,10,4,1,1,7,1,3.7,2.9,3.6,6.4,44,209,48,0.17,0.17,0.35,0.14,0.31,0.13,0.12,0.25,0.1,0.22,7.5e+07,2024
316,"James Maddison","eng ENG","MF","Tottenham",26,1996,28,26,2135,23.7,4,9,13,4,0,0,5,0,6.4,6.4,5.9,12.4,58,224,156,0.17,0.38,0.55,0.17,0.55,0.27,0.25,0.52,0.27,0.52,7e+07,2024
317,"Noni Madueke","eng ENG","FW","Chelsea",21,2002,23,13,1053,11.7,5,2,7,4,1,1,2,0,2.5,1.7,2.6,4.3,76,52,136,0.43,0.17,0.6,0.34,0.51,0.21,0.23,0.44,0.14,0.37,2.8e+07,2024
318,"Gabriel Magalhães","br BRA","DF","Arsenal",25,1997,36,34,3044,33.8,4,0,4,4,0,0,4,0,4.3,4.3,0.7,5,13,117,8,0.12,0,0.12,0.12,0.12,0.13,0.02,0.15,0.13,0.15,7e+07,2024
319,"Harry Maguire","eng ENG","DF","Manchester Utd",30,1993,22,18,1653,18.4,2,2,4,2,0,0,4,0,2,2,1.2,3.3,20,73,2,0.11,0.11,0.22,0.11,0.22,0.11,0.07,0.18,0.11,0.18,1.8e+07,2024
320,"Kobbie Mainoo","eng ENG","MF","Manchester Utd",18,2005,24,24,1924,21.4,3,1,4,3,0,0,3,0,0.9,0.9,0.7,1.6,25,64,36,0.14,0.05,0.19,0.14,0.19,0.04,0.03,0.07,0.04,0.07,5e+07,2024
321,"Orel Mangala","be BEL","MF","Nott'ham Forest",25,1998,20,19,1563,17.4,1,0,1,1,0,0,6,0,0.8,0.8,0.2,1.1,13,45,14,0.06,0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,2e+07,2024
322,"Benson Manuel","ao ANG","MF,FW","Burnley",26,1997,8,1,116,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,5,2,14,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,5e+06,2024
323,"Solly March","eng ENG","FW,DF","Brighton",29,1994,7,7,554,6.2,3,1,4,3,0,0,1,0,2,2,1,2.9,14,24,44,0.49,0.16,0.65,0.49,0.65,0.32,0.16,0.47,0.32,0.47,1.8e+07,2024
